File ID,File Name,Run Metadata ID,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"00577d60-4250-4b5d-a46b-6f22c700c56c","AP1_QEHF2_AP1_3_01.raw","APOLLO LUAD - Proteome-5","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","1298763755","e7b1fc54f779a15a74b0690bd15f708f","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF2_AP1_3_01.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A5nDHGAems0y4H~iGl8grEzS3lY5vy1SbxLCaGy91uoTOZM7VBz6ZC3~UdkpEAggMQuA9T~0Z5n5P067EcLDqxa-zhFyYEJ0ZqP9IOzcCe9by5B7sWP1FOhGpWbRMvGDRRC063R~L5hcltYZRSFflx7mC5Bx7RQgHuXNf2rzETn1OEmyPecJyqTciCxZYXozhjTWzAVrWouA5SelAcETttedKAGX13TFkmPSIPUywHjK1U--skasOKnBSOniJGPuRHWn0IS6yvPKvCX0xohDJ12wKtB~jd0Hjd1xup1m3~gJ7OWofXLrW6fUxJN6t1QmD8~y8McNa1Gss72ClSV9BQ__"
"00808208-3334-4181-8778-2ceed5864c15","AP1_QEHF2_AP1_7_16.raw","APOLLO LUAD - Proteome-4","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","1173143311","d95da3aa9e48d4037a769af3f0092eb8","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF2_AP1_7_16.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FUYV1~K2B81V5eUngIfcRive~UL1KL5kROu1pFQRHZaAtsjzWiM7pzLRQ16~3nKF-~KUhi0xapaGpM6XDNJQbR68pbY4huDJP-6AD0RvFwoP0QIlk3jTvsm-mK6RzwMQ9i-XlY1RsGY5RCc-iN6EyexgHiuFWa6wXygow8c3LcINE20fdu3wv8~oIf8z8Wmb15YzcQaa2-W-6niSIkNkbR0Jotz4go6rcyry2S7R7mToWm2zQeWQzw-5dWT3WimRDryNgAi4CDV~kLM8RS6DPLxIEwdT5uWqWFfDgGJWjMvRRvPniUlkqlVl-JMeUFoLpPDJmD4y7xOK1Zmuv9NoxA__"
"00f7c011-e71e-4af6-ad1c-487d056a3863","AP1_QEHF1_AP1_8_26.raw","APOLLO LUAD - Proteome-7","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","1214809780","3c95fc8a3e3b58fb0b7287df71fc14c9","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF1_AP1_8_26.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JeT1HmjWOueo6R5qUVRI420-U4TESNzU6mOG9dfAy~gxXkJRjkW-BnNeT94IPnSfj5drsKDUeOok9XNKMbV5My0uplqXQN9J50OQDR8xMFYVYKonq25l9KtsZARB8KHiYy3GTgP5WPocrnNz8QYTuGKdRBFatDiap26IsFIfORvUM7WxjMxqQdLp6gLItltr9jzdVrfEc9O3VgrMyNLvNPhQNIV6JjQ8KjWI-XtyUqk9tE1busZTeuijn3WV7IeTVpPBkYaUkv~G~6KzPTkcpaHZi34j-G60CXArVn9qZS1Kx9QONTBcx85ATtC8tNI6YYc4RwM1kmlq~V0dvlcy1g__"
"0529ba73-4a42-4ad4-b1dc-e8139b9a23a5","AP1_QEHF2_AP1_5_25.raw","APOLLO LUAD - Proteome-1","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","1052947247","3998d281e92e07e4dd27d811417fbee9","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF2_AP1_5_25.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HCywX5TZsdmQPx9HMzPVAZ9cNy~MnEIWUootB7-ftnE5YXCBQav~X5JKP4xwkJZ00YcPJqFfXdmEQXFXAZLUh8rgu7dRbicckisEu5rgRF5uUKXOI~TUSf9SY8v~3xPayMr1~oOBMnRJVHZbYTh9RrfL~3LdV7oIRzthh1623D42UGf4iFcugaH89BEBpyFhYV04jorP8UXEqTfcZDPOl9-36Og9HLG2OZcZ4QOA5AewQYIcpC2z26qtphpPvpWicZQ~0FYJUZFvYXdCYYwNsE1-~LqyON8Q~4NKGvHFioOOGupBKQavB0h6cwDcx-hhKlfJUHCXONnAkVZBnputBg__"
"05fb597a-2d25-4772-875f-d95dddb5ec01","AP1_QEHF1_AP1_8_01.raw","APOLLO LUAD - Proteome-7","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","1161759301","027cee3cd8f249fc4c5b4a0b3c911707","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF1_AP1_8_01.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ybu8npXe3UnWlNdi1mjCmFpXcEB49G2bLv1SZaYa9jnq3VsCy9xBuz7irZBVlwimN7yeD7E~6NBnzSZqh1aFrB9YrQ46eA1TudiNOQE7ue3ScttcwZUtC2Gupoauc7SLw~0dcKW76vZbSvQqe9ZuMIRBqeCh92t8ZBF~OQatUoC1TcRRQDqTAgl9HFqHKsjdFJv6Lex~ueQ9ub0lnn4r2OCKWGuLkSYoxXXVI33K18tKibl-hkzkCnwjI5qsnCb9KoSkEEiy5UE4vju69y70cGCz2fa-vYwqdQILv5WqhnPjvukFPeD60ylaRr7zmrEGAM5WeVPIo2GWGZhKSDJDUQ__"
"06158883-d99e-4a48-812d-1ea4fe758aed","AP1_QEHF1_AP1_1_15.raw","APOLLO LUAD - Proteome-2","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","938469771","a118668fb1bd0d93bcd302ae61438afd","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF1_AP1_1_15.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ul8u4C-5Ws9aZg-700KXaPAiOB7AgdMlJo3kmFU68dr4BqKOzv8kWK5xV1q50JCi2W7~Z7XmGrdfE1x99q9VFpz6ztZASV4iGy~S9PzKDH8rWboPmBeBTHcpxrJLqjL~I26vO0DjpIebC4kGwrYjrrE6TmbNT0p-aihBjuZUfAgIOeZwE1Sa5b67Xbe34u0wxrF8Xc07Im4ajjvMr4SWXJNZFHZyFHhFMGgxOOOwFwX5JIJmllV38cmRWzPf-tzrN1hc6FVKXuAv0GVoHpexjdpa4aUTepSumdOBCwwyXO08Ejo1xg1x4F5URQmW9JthZztPn8o0wtNYf-J69wpJJg__"
"06279d56-1083-4ec8-8229-e0dc9f5301dd","AP1_QEHF2_AP1_3_22.raw","APOLLO LUAD - Proteome-5","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","1089801359","f3aeabafa0bf02f2c82bce420b3ca0b1","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF2_AP1_3_22.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=SE8XElCEVvTDYgwuZwW0mFN-E-u8StfykU3lZkV-BFBWcwdlZbXYPVIQVkQEHXzK4EZ4MLuNa1TiQNIvuWMM~M7Qyds21B6Hfmk~yoe9yH5Ni5KbyPVIGkcaYNXB15Im5Hrc2F1GQKA5l-9lbfckTgA9nPdvG5GKHSiPuEQZ4AgOPlHzqLzNtPP8KFG-rRtz~pYhNWI3O~MnmRGpI4OXNlccsxNKRE4dVnO7bluNgRrY~Rc8Em4UWncxZl5rod3fUQ8a2le9Wt5IxTFrNwTtVjxVEL8BekgXGbFB~aa4Ei8o~dDvGaNF8Pulb-0tfVhxNVfRGmfaW9Rp3xbTbys3XA__"
"07139061-1fe4-4df8-b652-16b1bc76b9d8","AP1_QEHF1_AP1_4_27.raw","APOLLO LUAD - Proteome-10","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","1096611272","10467e096b4b12c551d278b00ac58c29","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF1_AP1_4_27.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BfqM34vt17jSMqUwFg0TOizxSH5UQM7YNdO9rXqpogszhphM8GOlKINKP4W6nYri7xB-FitHCD7O~ShsNd0RXpH3LypBM2Fg7V8nZjY4Brd~eCaM-8x55enGvus3cwGkHRB5oUXUNI3o7E~VQOj5flcWyaBCTXmUQypROigy~x5P~kONNk5r0VY9cvoOARaqc-QpiOt0OjB~PmWXTCF6kbfS1eo-U6Tk6mgD~~Uo-fqFhh~VInRkSII6tdZAMfN9qHkgcU60ufOQcEomckRXeJlFpAyKF95pmT5OqBx-LeNmf0-Zx910F9rszqEJhI4SFXa05geMUcVBKtMnKsfn0g__"
"076036c6-8cfb-48c9-920e-f9b6a2b8e348","AP1_QEHF1_AP1_2_12.raw","APOLLO LUAD - Proteome-9","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","948119734","3781f1351cbb121d97de3629f9f3be16","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF1_AP1_2_12.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Yr3t~8WCDrCZEP-IvcAh~NRhjXjpycpTH-Syz1on97tV-7e494yyZt4W7m8XWatrNvPD1~YIcj-X2X8TosqOZ2yhH73fg3BK2Sin-sfNR-4HdugY8OtgdHRDNKJR--u--mtV9kez4evIthc4A3P7DxA6mRdmyP58TTb8hRv9-rlru7GOmZoAvRvez5UyNfaMeSXKrtVLkEcbrsH4mZFwfXYRyQgmOi15UwdPxkKwQiq0hc3JapvwWUUKc~gbbZwfpORYeO4qWdwQzHTU~zIaYRkG0zedKfCb3T1JgnFUTC9P9HvOXDkWGadABki0T1zJ809oCYmjLsoWDSq7t~k5uQ__"
"0816030a-4799-4ff4-a237-71685159497a","AP1_QEHF1_AP1_2_16.raw","APOLLO LUAD - Proteome-9","APOLLO LUAD - Proteome","PDC000434","1","c5d3598c-e1ee-4b42-880b-9f8b35338777","APOLLO1","Raw Mass Spectra","Proprietary","Open","919098657","7b736c8178d5d948ecd38fe5eb308919","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/125/178/AP1_QEHF1_AP1_2_16.raw?Expires=1684376322&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=a0UWNxYZVK79y5CrHb3sH8CH9hAbikjgUW0f2Wzmkiudk976WR48frSOhur-hbK3A~gIk3Z72VLI6vdN7yHbB1Hoc~sugjHBQl0~Xos06ZnVYg~~25KnrtikTHH67i5UbNHFMaO0e3dujcn7Je7Hxa8V-PttfbXXpSLdpOYIrazr9vZ8Y22Qwsh2CKj2JdF0xCfyn5g2HocXnFK0XPaDQ-lN5ozJZRmecy15~TpvPBxK4pQ1suJgzT4mY55iOnQWQHwMyzMU88k2GYJcmjIqUDbPMSTYaEdhx0xMEc-pDFtziyO84IpwdXpQBuGEoo3vZ80geTxy52-F~v5bP36Zjg__"
