File ID,File Name,Run Metadata ID,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"02ad75e5-c9b3-44ad-aeee-cd3e0b706577","BKM06_WHIM21_W_BI_20150417_H-FM_fA.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-4","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","814196844","23b169aeec9b47224f3ef8a920ff0743","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_fA.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FXkK7dEBPPilEjbtDW7Q5b7LnlJuKw~tROF0m23UDoj8QzgRkdNri4aLGtZyUNP6VBYlqPgHUtZhDIlWcnEiajwsvMOBqw1BqMprWxrQjlTzwUGM-~VMjY8CJsOPovqiF-sVR4OIZHD3FDTW0okuZPpZcLAXoTyaT4jbnZ2HJptx7pb3Odk0YUo-EjdVmC1dkv5bGn3bBvkbf80KcaEQG~28cLAsenPaCztUqKKjMHK594D-qBMD-W7N7iXZ5unYeNzglV41o6pjI0mXnejT3vTu7wxMKkPpLtPxr09Ni3NyjQhyFM~-KqoXghhK5LnJ0IoOEwJFRwLjg0ErUBCAxg__"
"04f64819-9424-40d9-854f-c389c907f59b","BKM01_WHIM02_W_BI_20150318_H-FM_f14.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-5","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","1228879502","2346a9bdf9bd80100960abbc3531b67a","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM01_WHIM02_W_BI_20150318_H-FM_f14.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=dSzOacamK6Vto7HVyoG36vT1K6SNgdoSYMShCjYqXnCm9zfqym8eLsRiWfKLxqKwXU7B1KIbIDh~ssYxvw0QRfUFQu5ogJ7yv297UBrB9-vT6lCicxujL~FO0iMbEOgJzxckpfpiepRBURMUkY4t8RlzAkbk6x1o0FPG7RD5VwLk7WHZxv71LAOOTVKXSugBO8xYzUVycsEhnfbboSaMXTZl0ltSFCMYPHdkN0gwYa6VEoEk5SPwmzNoTT6yONsWmLDFjGl~CBYrcuZHwtCKc11sq4WIJQ-aw2injHqkN0ZwtZOfbbHYt0KFkpL84dAyDNticQnOVWAndVjLeNrNTA__"
"059ab7c8-3c24-443a-bfa5-0da8a45da7e0","BKM06_WHIM21_W_BI_20150417_H-FM_f16.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-4","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","1282080852","d32d0e870c945fe595e8a43a83876438","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f16.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=c9w8A4rKgksqYSTQ6YxLfEABOAUQ3lCATc6YWKH~vmVdX7DwyAzbe13TgpMQ5BYEvkQE~FcZq7m9Luv0tlR3nQTKxy30bnD3ocotXObITi6jGfXbee1Q5rwJSMblrcyqMOH1Iz3DrNmgzYeYKwT3XOiz55aYqYOFV-pLmR36hRHpuPAuhS0lg2y1yXR-LwpeAE6eRhwzavINFpZnFhvmnAi4BfuZhpW~7g-s2VgfPlZ17yfO9MGiGcHA7sjqZtRUYaO4G6kWfV4ktixqkLsmKggsiYPtzPl-v9NukNTBhQMPaeMf8L8zU~5T3pebA0pqldlEub1DiloKmTBHmRK~Cg__"
"0783b729-39a9-47e7-864d-5010297579e5","BKM06_WHIM21_W_BI_20150417_H-FM_f01.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-4","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","1171302341","e710959574b09376e4d7aa3182a99fa4","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f01.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PLS5sgFaDLzeiT6f~9roI3I6NaakGXs8uZzP7wncAwvOclKHqWTQ0ARj3x2lO8eVAWSAjKQCeoGUoi-12-mMZHvZqU1P8yAX5iFkAy2hmSMiZK8mdXTMzx8lVhvUJFsPHCXg316PNjx8-EX4q9GWl~98a1zDSFW6zyak0pHQxzjTXbkVxCYm1LIOGy-7OiCTUKe5rne8misKpIx~og8j-j9P8QI0vE-gwSpL7Tfhn411~nMZrxtfX1zO6Rsyd14TJbmkO97IgNYXEahuYyfgDGd-MkxoJgLJt1xQWFg1eIG3~H-cazA8o1UPm4Fj~jygaw3tX5Rw1FNaIfbZo0G5HA__"
"092d0d85-6292-4e78-8c01-96f0a180a5cb","BKM06_WHIM21_W_BI_20150417_H-FM_f24.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-4","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","1234995301","6a76672825569d1886c144ea658c8ae0","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f24.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Q46mDutbtQ8MGWL722sV3UwbppY3TCpq2CQl5j2JnSDwvos6xBaEZaVFAlTntTfdJpo8FHcz6mM3-EZlm0KsY4f8Dgk7oikjJ22QYFc3~db~al0yfHbo2RA0UoWeAg6iwMcRBWdnPj7lQYkM1LutFo0Ww1pUkCvnTogobYp5WvlPpab-vaxobfiDwCv92kO0THrVc2Tp4OmbPYrS9ogXsCs3S994Psbdh44pAKbtggQtmG0~5UIre9wyllPMh6Sfa6-77fN3YeZNNY4X5z~vRY-nVJMvJqc2bwXPqF4JBkfqT0cH80EMicxNoXxhVPvbgOzlFYoMEMkSF8AVANjTfQ__"
"09a0b588-1cf1-487e-b749-3b2764c422b0","BKM02_WHIM30_W_BI_20150320_H-FM_f02.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-2","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","1252871633","cb8fde3fcbd6072074ca110747be6725","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM02_WHIM30_W_BI_20150320_H-FM_f02.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bpqQrh0f0eMSWNljJzRdG6GzXr7a9zmG86aRP5YL-q23WPnMOAMaTEV3AodRg86P59G2oY6a6j-lvHu9Tl1mvUeRi~PRZ7uQZYOA7tHsAZu26UF4VgaVH7TbG0Kw-qsiNOGvP9zHTLNio1JlQTU4encRr7vgby8iGC5Fqd5jF3AE~XGdBH4CCqNgZwWthBX5PtNz-t2j8x1mpyxzM1hMyfmFW28rt8mp9z-9PvLsJiMlZt7SZM1Asyw2eIan3fwx5vclW3NcsiI~TFiCcun8LfNs5f-hPoX35GugnzZ6wSMouFsiG3zwCXhf4dhiYkFXTBSgzepfkGzfXmyM84Krng__"
"0f737b99-0896-41bd-9dc6-4351128e3444","BKM06_WHIM21_W_BI_20150417_H-FM_f05.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-4","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","1280519827","dcf149d5c9de9cee6084429a457e40b7","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f05.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DjBRGtOax5lN8bCtah6OLTrLleDJ4XQL5RjKth5c1vmaMQq5AWjNyON4RP04fkkitQj9DxGj7iWYR7nWgQkIpkxXzixiN6XduZrv~UI4ls6vDVU77GGRDrsAeEs3umX21lD7rQk8B~LYjXDf5685Ux9GMJCDn~1ReiN5IS7JL33YyEHAw6ShlI3FeI~leIFdr2QHrXAaHiIiV0mu154fmqzasp~SBKiLGXN95OglVutZHIHzRZTzCYN-wYaORmEMgo13yWyzCR0ZDQWs1gMqfMvOcqIX5xtq2tXWF6Pb8NLVF9zCA9kNv5oA24ISxrKdtTTSjeHj0M5r13lQrtVizQ__"
"110156f8-ebf9-4051-95b8-7262cc1cf720","BKM06_WHIM21_W_BI_20150417_H-FM_f07.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-4","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","1243019562","e7cbd92f4d5935f773b2c3f9dfb8ca53","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f07.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HauqgHm8mRdcDROhR31h7~fNCoOSzkYVfTrYy72KgfT-DeCOmc~pA850iQ5-av2JooSC3YhHe4-7-Ysea4GokVzRekv470f39Fhzd7ALzdaVd7eOwoH3Vdmff6dsoh6QCJxPeGaMiLgyTN~HVDwLrW5t4gHpyOevGIB31jCv3LKet5eLsKpS1Y1Z6OMaLtfERgKaWo6by1YcSkBKnNgNQJGK38IWaesulzaUMB6IZkju-kQyzd3oL6svHBy7-j~rADE-Dyjc7IjSgrXJng92n~790I7Hf5-6AiCzNpqsdTCr2YYJ2dldKsfjxb0P5QKEz62JSsk8g1CIXwtUpNrOtw__"
"11bd08d7-0cb5-4dae-95c9-ead935e9d9c2","BKM03_WHIM04_W_BI_20150327_H-FM_f02.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-3","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","1283716140","64bba4a41d804152f65d69de8f599a29","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM03_WHIM04_W_BI_20150327_H-FM_f02.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ElwNx8-SJ6ooxQSnC2WbvCKrbwhWiybyryh5JBNYkiDghRUEaZUoKxLQFm8aav-zYClZKkmaV7A9v16MDIeDgBwTIkS7rXU0cEf7oG~ErwWFkSxyx6wqSx1KeP36RsU4dIoslj6eafGTSy1Tv3azthgyuocfMV75TcVoRfhxdy35A8eUzSn6KDSX3DyHUnacQPSo3EVQvYaYL5yCTstwNGwKIceCo8UCQBpqE4RU1XXx-hpS1G8sKyrPLJQ~HliD2QacgV8oXun0eWnV9g307m5CPXiwcWx3i9JJxmAWfjfS4zfcSe9zqe~64CF39LJxKT2lQh7W3bBJ6litle~axA__"
"1298a8b7-72b9-4fc6-9fcc-6b301698fcda","BKM05_WHIM06_W_BI_20150416_H-FM_f02.raw","Buparlisib Treated Xenograft Tumors of TNBC - Proteome-1","Buparlisib Treated Xenograft Tumors of TNBC - Proteome","PDC000307","1","36a73e4c-e9ec-4ac3-932e-75d062267fff","CPTAC2-Other","Raw Mass Spectra","Proprietary","Open","1198769285","4563101b22925403ddf005b6920e3393","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM05_WHIM06_W_BI_20150416_H-FM_f02.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TI1p5cNByejNzlBwPwnZJSyY3aajatlBiU7JNtLsEnnORwhnG7dKRTKuA8cgPo8UmnU~Q2-TiJ5qhl~f~GVjNZF~G8b2Y0fFDLIbKcPBMcPhmUNw2Jq~oFP2N5vThp~ObGvg9P2akqWZgO1aEJfIcxfn7e9k5bd51F4ibTLjVKmyHHps2gGkiK~VMVHIG2tLjys27Kf2KrqbUP2P-VHPNiw85C7ZQKOE7-zD7GjkTpzSyJIqIXw-TPUZ9MHjjHmHpEyWlFbhToz~fZBHV1Tt2RqMo4jBKd60KXdPcFz56VRFlxNnvABJfLSteFx7ksXh5dMwqdjM0EYGYTGEs3mrhA__"
