File ID,File Name,Run Metadata ID,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"0734a7ea-6f3c-4e3b-80f6-8c9e1c25109a","02CPTAC_P93P94CompRef_W_BI_20180616_KR_f22.raw","S046-1-2C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","697526406","36e018ff25d4a5fb958d13525335656b","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/02CPTAC_P93P94CompRef_W_BI_20180616_KR_f22.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=U8fWF0g3GGuZXDDC2yWjOY7yGNsMPjy7pi0dn4A7U4o0z5-WJ2IHXqQJAhEIg~nSWK8~Ys1qOMz0naaaIP1iBsnCZyXvDhbgcrznPqwnApU8Yp0G6E9xqN4JzuwPZMlsBeFUMl8bvtbp63-NKhxHUrgh6jajoA2nTBpOEhN73Sqbw7hrME89E7oppCHHkPMJVEeUz9Vj19--VTl9B9wkgTkUq9jWHdUrpWpSANjksyyDI3IV0nmRkgAIVN4FIwEIPcM4sdl8SYMPOwRN2JM1AESfuBqgEWcAhdLc3FJVtYNgsvIXfcGEZmNAVLfmfkTyiXUaTpeP4QH8~5KJJi4nmg__"
"0a9f452f-5414-4976-932b-7dd91fb01091","01CPTAC_P93P94CompRef_W_BI_20180425_KR_f20.raw","S046-1-1C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","1515289626","094dacdb97762cf562450828dd21ce28","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f20.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=X~gkB00nJ4dctW9Z89BHBgjcnj4hI-lxr35bCdhuYYzxmV5cnLN2ATugfIvIymuzqjycHZqP1AWt7oLgSnBMfxvN48J-oXHqr-GfHyZfGi~OHnICMiDYAYq5dYPgQ6v4AQbC9c-w2WXUiwu5CGJXF98oIVVcU79MgPE9ERwrys36V3AgNyVzA9jUISS0DPxHpq8cgCVjjigPD7bfKJ93blyyss8bZCqeQITteY5UWd~C57~DrUccfz-pOnCOolyuoAQOEQYipAIQOXXOEQZaviyxWfpP24~O97wlYmOqjfhq3XDIX5uO7uehSBJ1HGNCg2rs~tcD7nF~qIc0Dz-oyg__"
"0dc8b692-19bb-47f8-962a-d2690b4ca538","03CPTAC_P93P94CompRef_W_BI_20180719_KL_f04.raw","S046-1-3C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","813781996","16db59bc7cb2a3950f520cd19128b7a2","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/03CPTAC_P93P94CompRef_W_BI_20180719_KL_f04.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BR549o2G-E~6pzv7qxDREz7MO2GWjCGByeqNG~3efSwTQnheNMrf8nIIry3pDHgRW2TdlHOllch73Zr8Yn~kU~9YIrW5M1H5kPg4DakPJf1jTGit5D4aYmbFCH0LEPhTl-6q5oKeUuGDdFYwLPKMA~KRopDpuUM33hdHq-CUTAggbhZwXcIV5zS2uZlQJ~htibzwvJf7pSH45fgOdJVllgJrEUNMgjKbE-fvSbAarDMGav3u6ilisXk0VoW6I0rAVzWluEqdy8~AnFqytjbK62mNreJqti7pRck~8f~4j08P--DRzG2gPzt5~lJtOUViTTiYnaXHwpyGoTWIvOeayQ__"
"1512a8af-3d82-4a70-a909-65316c59053a","02CPTAC_P93P94CompRef_W_BI_20180616_KR_f15.raw","S046-1-2C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","687398762","921ee866efba4fd4f551c930159bc8b4","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/02CPTAC_P93P94CompRef_W_BI_20180616_KR_f15.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A3y-ghBk9dRdP5vfWP2SdkQE7OqX7LNWpldIWu-x6zVlcvGVOmxJnPhGPsYWmZy32uZeCGCKRB763p0NvPwmkzyUZsoudbHN4NRgiIvaFy1BMbwu3KPJPWZ3TaDPEJu-nkohrxTE5V79Myl7yU0XQtVNIHDlL-56sCKNGh88VGGqqZ2ljxjmGPvh6sOzgwU0MUjvOK54SqB5z3LzaPOsn-cSYrxGyS92vf5helnWZLkuwcDHi2PF~qvXrABmhpkcRLF1io750lnFRvP7Vl4lXTRVuTDQj3qUvUH~uT8VCRF11dlMHXB5wMTPJJJjJk9jaReOON9X7rszwl2GRVO7Hw__"
"1718a3e4-9f6f-4885-b9b5-1695c379d1df","01CPTAC_P93P94CompRef_W_BI_20180425_KR_f04.raw","S046-1-1C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","1677108388","2f66bcdb109128d12a6dca402cb4570a","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f04.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=csYmMei5jB8TWQWHlmxB3exhvwj9X2~6EcpHwDpteJbYYE3ws8wm2QZZZFTjzSlivz~qXoLoXlbtn8dAlWGoV41eg169CA4-YLGWM-I7kUKMT3XUSD05w90U4aZfJ5i-Lx6KSg27V8Zj2S-iPr7ES9HVyIIgkFofJdois4GD5nIR2uWBRzd0G1i8tC35roUbQDZagiqsSz4~VvTwTA1c1s48COHBKESq8SJsD1B2OMWCA13buqc6KK-qNlGbppYxwGWRXeUjqlNQN9pfdocFexRcERavsQivvf3C5ipbGkbfdJAotIx1~cF8KLLdwKGTRIP67CQhT4z~yILuYXgL3A__"
"1ef41868-ebad-4e05-96b5-20fce127b64c","03CPTAC_P93P94CompRef_W_BI_20180719_KL_f13.raw","S046-1-3C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","740163902","abe4f86742c5f61d62f64a816340170b","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/03CPTAC_P93P94CompRef_W_BI_20180719_KL_f13.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DfbDMgBk~uMFfERgx5Zq82cMVa0sCzaRJ8zBDkK2uDBFD8kBPerYZOu1mluYCPDc3VLftBIFGejjl-V9Ztywnm5V905ensUlwr~eSTnTGPDoCojI4oIaIhIskcR-wR1kfgx89H36HBKGe7ajBncuYJPahC8CENS6~njpX-PUtIJD~p1Rs-8bYse59z-ftwGasDEDxe6th-AS9yDLDEaLwk6hQEPit1KfEsCd2s8CW3pHPZuDfE8HHNpo0KHA8hGvYnspk5tw~EXBQKpdskyks9O3S2PIHbEmx~rr99Shh0QLJaADgy2utqltdscuhddi0hww-BYjpTQiv5QvwN1a4g__"
"1efa09e0-6fc1-40c1-958b-80f9935ec0cc","02CPTAC_P93P94CompRef_W_BI_20180616_KR_f08.raw","S046-1-2C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","685331528","5e233a2225e77b73cd1abe561ad364ba","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/02CPTAC_P93P94CompRef_W_BI_20180616_KR_f08.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=dDT3bIvkQidK4n0yrbBb2xJwTfvFsK6P~9FYi5jZUEuQbgskmmDnyZ5wD~i2ZOJoaWLseZfmj2kUAKR-1nuPuNQFHjC6f~OCXvFQoZvKTLwAlf9Q37504hAaLta4dReFp0WmTX-6Qa2yXz3B9AaX7T8yqCMYso~zqBiD6BcCoTN3hARQwToiDWxCwxk1mMV0IqslMUuRaskymJhf9m6OGqMTTvLhBDRQqRdSfLcBPIjG5~Roaxa8uXqo8nuFRiiwREXwJxIbLFISqNY7Bau7uC1Uuh1T-SwVVyEkb2QUiSK7Qnu0rk7YiXzdC-7E6dA6BsP-lQIVof~OWtHIMW7Iug__"
"20c7eea2-e362-4457-b6b1-5ca3e5644e7e","02CPTAC_P93P94CompRef_W_BI_20180616_KR_f12.raw","S046-1-2C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","694616226","fe235999a1a30b179f668aa1cfae6160","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/02CPTAC_P93P94CompRef_W_BI_20180616_KR_f12.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GTefgEGmblghfPHMI2~SFzOCkiCWbUSF~uGbMEFuIlm-~KarIkZQFuoOO2NgDpwJa8ug7raAics21bNI5FazN-qGv0eEd7bq-czUCvF-x4iVXW-uaiF3aJmWSjDUXKDJSdZQarj6ZoX1VG~7pi75gyiHGaAzTIUdxzga~OAqenj9CUz9b3YAKzD8MB2w3mtEYaOVOUsMCr2XzWgBxbdzuXcfl3SdFefNIS88DP5A5l4OmKxqtwZ~LMnuYOaHwgW0gHNegklpdF1GUB-wxVS1eJAhuR6cjrLK2pl9oYYF1u1U~TDQA~2g0RD0jY-E4i42gimfxEu69eEbntUb87Kefw__"
"248293f0-e004-42c1-aad5-bef8010153d2","02CPTAC_P93P94CompRef_W_BI_20180616_KR_f25.raw","S046-1-2C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","898385066","9c7e36ff2fe6161f7959b3919e88229e","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/02CPTAC_P93P94CompRef_W_BI_20180616_KR_f25.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OUCySywNkAVVD-L08R9CeDyKm1DnxN88ksyb7rtjCmoCjaOm358s32J-wVzqATAIfLCdqXcFQaIMAIzZzViPOJwv5l~r7QQCKXY18SbIiDEpYMACTxjC7iSu3bFElLIaBFUb5n~X05On62PfL9iw9cx2nKCDlOqGRLazJfltSyf1kQUCqElNd-YimrWTTnfDK45jGfaWIWbzst25Kf8CPAdad5K6BPMilumPQvMdBwsR54EiTU79kkepJOdghiq0lF0daS2to7I6VUoXXbhcGEMZAaAyYAIE7zAURj-t~yx6lmctVcD53FNacyvfow9RTeQiy5ZQcjgg~DegAoxVWQ__"
"25255010-1e74-4f81-b3b7-f274cfa8026d","03CPTAC_P93P94CompRef_W_BI_20180719_KL_f20.raw","S046-1-3C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","764551790","984e0b851176274b987698430e42e8dd","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/03CPTAC_P93P94CompRef_W_BI_20180719_KL_f20.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RaikcHMb-dWDrqFt06QGjHMlHCjqI7tV90ikITweC78vYX-N11U4MJg6HNP387VgvmaYiKDDJzp4vx-ZikYjr7iAh~c2QGLQIop6kOVGvZSTv2lwUiUIumEazsHkklHller-kQxj~GyLP3gb5VcELG1GbF4NCkE6~4hHG8HLf06sheQB0r3P08HaD1c28TySIarbxAnwBIVBsimpt1Ihu2jEqPOcL9P52v1y7DJKQM9naeyK5IKV320qui2v8WxTpMDgO~RQl8qQGmM02LW5uvB9D0DSjlm3pGPYmX~sC0SASg1zlc9c7hDcscwhIFbbl88flisjXfu52TK~GuDrnA__"
"2557be22-83fc-4c25-b311-6772eddf9386","02CPTAC_P93P94CompRef_W_BI_20180616_KR_f16.raw","S046-1-2C","CPTAC LUAD Discovery Study - CompRef Proteome","PDC000154","1","de58b336-06ad-11ea-8c2e-0a7b46c3918d","CPTAC3 Discovery and Confirmatory","Raw Mass Spectra","Proprietary","Open","692915146","b67a8d7d891db2e869870fceee923ca5","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/02CPTAC_P93P94CompRef_W_BI_20180616_KR_f16.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=AtTjWAYedq8Jj3erN7Wlihb005PETSDMvxIOORCRc~R5iuKyDz201BJJ5fTlIzDcRBfBbihA8TG2Xqr5AxH8lBkY1jAW~sbol5r0-~bYXM9~Pno7VmG~YJBOpormKMOL2kxDjHcOe1q1oa91aEdjSFJlDO2EWQ9u1QHYsdk~e~Y8EkILAIs6ED-oF~HElybmai-UZS6mZ56~kpoho7Uhtoh8T4Hj97qqnsY~CEFNFRWPS19gMbx6-sY4gtfwbd9aard9ucidjWeTC7keCtton3eucRG9cftBMBmdF4M9ktdZnQYS2OrBM0O1xY~fTkFtHE1D6JXrkN7wRjD1tPDJXw__"
